1, 2
2, X
3, X
4, X
5, 1
6, 1
7, 2
8, 2
9, X
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
1, 2
1, 1
